TIME,GEO,Value
2020W20,Saarland,215
2020W20,Sachsen,983
2020W20,Sachsen-Anhalt,583
2020W20,Schleswig-Holstein,589
2020W20,Th�ringen,508
2020W21,Germany (until 1990 former territory of the FRG),"17,163"
2020W21,Baden-W�rttemberg,"2,007"
2020W21,Bayern,"2,45"
2020W21,Berlin,669
2020W21,Brandenburg,559
2020W21,Bremen,127
2020W21,Hamburg,331
2020W21,Hessen,"1,246"
2020W21,Mecklenburg-Vorpommern,408
2020W21,Niedersachsen,"1,688"
2020W21,Nordrhein-Westfalen,"3,791"
2020W21,Rheinland-Pfalz,867
2020W21,Saarland,243
2020W21,Sachsen,"1,011"
2020W21,Sachsen-Anhalt,596
2020W21,Schleswig-Holstein,638
2020W21,Th�ringen,532
2020W22,Germany (until 1990 former territory of the FRG),"16,776"
2020W22,Baden-W�rttemberg,"1,895"
2020W22,Bayern,"2,431"
2020W22,Berlin,620
2020W22,Brandenburg,556
2020W22,Bremen,169
2020W22,Hamburg,313
2020W22,Hessen,"1,248"
2020W22,Mecklenburg-Vorpommern,416
2020W22,Niedersachsen,"1,706"
2020W22,Nordrhein-Westfalen,"3,695"
2020W22,Rheinland-Pfalz,889
2020W22,Saarland,217
2020W22,Sachsen,923
2020W22,Sachsen-Anhalt,575
2020W22,Schleswig-Holstein,602
2020W22,Th�ringen,521
2020W23,Germany (until 1990 former territory of the FRG),"17,262"
2020W23,Baden-W�rttemberg,"2,018"
2020W23,Bayern,"2,508"
2020W23,Berlin,637
2020W23,Brandenburg,612
2020W23,Bremen,143
2020W23,Hamburg,331
2020W23,Hessen,"1,215"
2020W23,Mecklenburg-Vorpommern,389
2020W23,Niedersachsen,"1,822"
2020W23,Nordrhein-Westfalen,"3,788"
2020W23,Rheinland-Pfalz,880
2020W23,Saarland,218
2020W23,Sachsen,"1,016"
2020W23,Sachsen-Anhalt,589
2020W23,Schleswig-Holstein,590
2020W23,Th�ringen,506
2020W24,Germany (until 1990 former territory of the FRG),"16,601"
2020W24,Baden-W�rttemberg,"1,884"
2020W24,Bayern,"2,396"
2020W24,Berlin,668
2020W24,Brandenburg,612
2020W24,Bremen,139
2020W24,Hamburg,302
2020W24,Hessen,"1,196"
2020W24,Mecklenburg-Vorpommern,409
2020W24,Niedersachsen,"1,649"
2020W24,Nordrhein-Westfalen,"3,656"
2020W24,Rheinland-Pfalz,762
2020W24,Saarland,235
2020W24,Sachsen,965
2020W24,Sachsen-Anhalt,584
2020W24,Schleswig-Holstein,617
2020W24,Th�ringen,527
2020W25,Germany (until 1990 former territory of the FRG),"16,401"
2020W25,Baden-W�rttemberg,"1,932"
2020W25,Bayern,"2,289"
2020W25,Berlin,614
2020W25,Brandenburg,593
2020W25,Bremen,158
2020W25,Hamburg,339
2020W25,Hessen,"1,169"
2020W25,Mecklenburg-Vorpommern,382
2020W25,Niedersachsen,"1,629"
2020W25,Nordrhein-Westfalen,"3,617"
2020W25,Rheinland-Pfalz,797
2020W25,Saarland,225
2020W25,Sachsen,944
2020W25,Sachsen-Anhalt,557
2020W25,Schleswig-Holstein,636
2020W25,Th�ringen,520
2020W26,Germany (until 1990 former territory of the FRG),"17,293"
2020W26,Baden-W�rttemberg,"2,017"
2020W26,Bayern,"2,364"
2020W26,Berlin,662
2020W26,Brandenburg,595
2020W26,Bremen,161
2020W26,Hamburg,340
2020W26,Hessen,"1,155"
2020W26,Mecklenburg-Vorpommern,404
2020W26,Niedersachsen,"1,717"
2020W26,Nordrhein-Westfalen,"3,905"
2020W26,Rheinland-Pfalz,920
2020W26,Saarland,218
2020W26,Sachsen,990
2020W26,Sachsen-Anhalt,647
2020W26,Schleswig-Holstein,676
2020W26,Th�ringen,522
2020W27,Germany (until 1990 former territory of the FRG),"16,457"
2020W27,Baden-W�rttemberg,"1,853"
2020W27,Bayern,"2,313"
2020W27,Berlin,608
2020W27,Brandenburg,591
2020W27,Bremen,155
2020W27,Hamburg,308
2020W27,Hessen,"1,143"
2020W27,Mecklenburg-Vorpommern,413
2020W27,Niedersachsen,"1,634"
2020W27,Nordrhein-Westfalen,"3,688"
2020W27,Rheinland-Pfalz,815
2020W27,Saarland,222
2020W27,Sachsen,956
2020W27,Sachsen-Anhalt,620
2020W27,Schleswig-Holstein,650
2020W27,Th�ringen,488
2020W28,Germany (until 1990 former territory of the FRG),"16,142"
2020W28,Baden-W�rttemberg,"1,909"
2020W28,Bayern,"2,321"
2020W28,Berlin,599
2020W28,Brandenburg,582
2020W28,Bremen,146
2020W28,Hamburg,301
2020W28,Hessen,"1,123"
2020W28,Mecklenburg-Vorpommern,356
2020W28,Niedersachsen,"1,547"
2020W28,Nordrhein-Westfalen,"3,49"
2020W28,Rheinland-Pfalz,843
2020W28,Saarland,242
2020W28,Sachsen,"1,012"
2020W28,Sachsen-Anhalt,567
2020W28,Schleswig-Holstein,581
2020W28,Th�ringen,523
2020W29,Germany (until 1990 former territory of the FRG),"16,537"
2020W29,Baden-W�rttemberg,"1,823"
2020W29,Bayern,"2,39"
2020W29,Berlin,630
2020W29,Brandenburg,607
2020W29,Bremen,154
2020W29,Hamburg,317
2020W29,Hessen,"1,152"
2020W29,Mecklenburg-Vorpommern,392
2020W29,Niedersachsen,"1,701"
2020W29,Nordrhein-Westfalen,"3,602"
2020W29,Rheinland-Pfalz,839
2020W29,Saarland,225
2020W29,Sachsen,"1,001"
2020W29,Sachsen-Anhalt,596
2020W29,Schleswig-Holstein,625
2020W29,Th�ringen,483
2020W30,Germany (until 1990 former territory of the FRG),"16,887"
2020W30,Baden-W�rttemberg,"1,967"
2020W30,Bayern,"2,392"
2020W30,Berlin,667
2020W30,Brandenburg,610
2020W30,Bremen,129
2020W30,Hamburg,329
2020W30,Hessen,"1,235"
2020W30,Mecklenburg-Vorpommern,404
2020W30,Niedersachsen,"1,648"
2020W30,Nordrhein-Westfalen,"3,676"
2020W30,Rheinland-Pfalz,826
2020W30,Saarland,244
2020W30,Sachsen,"1,005"
2020W30,Sachsen-Anhalt,572
2020W30,Schleswig-Holstein,642
2020W30,Th�ringen,541
2020W31,Germany (until 1990 former territory of the FRG),"17,433"
2020W31,Baden-W�rttemberg,"2,088"
2020W31,Bayern,"2,596"
2020W31,Berlin,669
2020W31,Brandenburg,609
2020W31,Bremen,159
2020W31,Hamburg,316
2020W31,Hessen,"1,296"
2020W31,Mecklenburg-Vorpommern,397
2020W31,Niedersachsen,"1,734"
2020W31,Nordrhein-Westfalen,"3,822"
2020W31,Rheinland-Pfalz,878
2020W31,Saarland,213
2020W31,Sachsen,"1,015"
2020W31,Sachsen-Anhalt,540
2020W31,Schleswig-Holstein,594
2020W31,Th�ringen,507
2020W32,Germany (until 1990 former territory of the FRG),"17,47"
2020W32,Baden-W�rttemberg,"1,97"
2020W32,Bayern,"2,412"
2020W32,Berlin,706
2020W32,Brandenburg,610
2020W32,Bremen,144
2020W32,Hamburg,328
2020W32,Hessen,"1,21"
2020W32,Mecklenburg-Vorpommern,408
2020W32,Niedersachsen,"1,744"
2020W32,Nordrhein-Westfalen,"3,976"
2020W32,Rheinland-Pfalz,885
2020W32,Saarland,252
2020W32,Sachsen,995
2020W32,Sachsen-Anhalt,627
2020W32,Schleswig-Holstein,666
2020W32,Th�ringen,537
2020W33,Germany (until 1990 former territory of the FRG),"19,72"
2020W33,Baden-W�rttemberg,"2,195"
2020W33,Bayern,"2,592"
2020W33,Berlin,740
2020W33,Brandenburg,670
2020W33,Bremen,195
2020W33,Hamburg,426
2020W33,Hessen,"1,336"
2020W33,Mecklenburg-Vorpommern,424
2020W33,Niedersachsen,"2,11"
2020W33,Nordrhein-Westfalen,"4,746"
2020W33,Rheinland-Pfalz,"1,014"
2020W33,Saarland,293
2020W33,Sachsen,"1,059"
2020W33,Sachsen-Anhalt,672
2020W33,Schleswig-Holstein,734
2020W33,Th�ringen,514
2020W34,Germany (until 1990 former territory of the FRG),"17,559"
2020W34,Baden-W�rttemberg,"2,061"
2020W34,Bayern,"2,433"
2020W34,Berlin,682
2020W34,Brandenburg,599
2020W34,Bremen,163
2020W34,Hamburg,350
2020W34,Hessen,"1,228"
2020W34,Mecklenburg-Vorpommern,394
2020W34,Niedersachsen,"1,807"
2020W34,Nordrhein-Westfalen,"3,959"
2020W34,Rheinland-Pfalz,865
2020W34,Saarland,245
2020W34,Sachsen,959
2020W34,Sachsen-Anhalt,625
2020W34,Schleswig-Holstein,678
2020W34,Th�ringen,511
2020W35,Germany (until 1990 former territory of the FRG),"16,656"
2020W35,Baden-W�rttemberg,"2,013"
2020W35,Bayern,"2,361"
2020W35,Berlin,623
2020W35,Brandenburg,588
2020W35,Bremen,146
2020W35,Hamburg,321
2020W35,Hessen,"1,193"
2020W35,Mecklenburg-Vorpommern,406
2020W35,Niedersachsen,"1,69"
2020W35,Nordrhein-Westfalen,"3,669"
2020W35,Rheinland-Pfalz,800
2020W35,Saarland,231
2020W35,Sachsen,952
2020W35,Sachsen-Anhalt,576
2020W35,Schleswig-Holstein,582
2020W35,Th�ringen,505
2020W36,Germany (until 1990 former territory of the FRG),"16,789"
2020W36,Baden-W�rttemberg,"1,968"
2020W36,Bayern,"2,394"
2020W36,Berlin,615
2020W36,Brandenburg,577
2020W36,Bremen,159
2020W36,Hamburg,330
2020W36,Hessen,"1,231"
2020W36,Mecklenburg-Vorpommern,414
2020W36,Niedersachsen,"1,702"
2020W36,Nordrhein-Westfalen,"3,669"
2020W36,Rheinland-Pfalz,816
2020W36,Saarland,228
2020W36,Sachsen,"1,006"
2020W36,Sachsen-Anhalt,576
2020W36,Schleswig-Holstein,641
2020W36,Th�ringen,463
2020W37,Germany (until 1990 former territory of the FRG),"17,155"
2020W37,Baden-W�rttemberg,"1,962"
2020W37,Bayern,"2,478"
2020W37,Berlin,650
2020W37,Brandenburg,604
2020W37,Bremen,135
2020W37,Hamburg,317
2020W37,Hessen,"1,209"
2020W37,Mecklenburg-Vorpommern,390
2020W37,Niedersachsen,"1,757"
2020W37,Nordrhein-Westfalen,"3,787"
2020W37,Rheinland-Pfalz,812
2020W37,Saarland,247
2020W37,Sachsen,"1,015"
2020W37,Sachsen-Anhalt,623
2020W37,Schleswig-Holstein,629
2020W37,Th�ringen,540
2020W38,Germany (until 1990 former territory of the FRG),"17,555"
2020W38,Baden-W�rttemberg,"2,025"
2020W38,Bayern,"2,474"
2020W38,Berlin,658
2020W38,Brandenburg,609
2020W38,Bremen,142
2020W38,Hamburg,319
2020W38,Hessen,"1,3"
2020W38,Mecklenburg-Vorpommern,417
2020W38,Niedersachsen,"1,731"
2020W38,Nordrhein-Westfalen,"3,872"
2020W38,Rheinland-Pfalz,940
2020W38,Saarland,251
2020W38,Sachsen,"1,042"
2020W38,Sachsen-Anhalt,587
2020W38,Schleswig-Holstein,644
2020W38,Th�ringen,544
2020W39,Germany (until 1990 former territory of the FRG),"17,446"
2020W39,Baden-W�rttemberg,"1,975"
2020W39,Bayern,"2,424"
2020W39,Berlin,663
2020W39,Brandenburg,585
2020W39,Bremen,152
2020W39,Hamburg,288
2020W39,Hessen,"1,282"
2020W39,Mecklenburg-Vorpommern,365
2020W39,Niedersachsen,"1,849"
2020W39,Nordrhein-Westfalen,"3,817"
2020W39,Rheinland-Pfalz,914
2020W39,Saarland,252
2020W39,Sachsen,"1,045"
2020W39,Sachsen-Anhalt,615
2020W39,Schleswig-Holstein,661
2020W39,Th�ringen,559
2020W40,Germany (until 1990 former territory of the FRG),"17,614"
2020W40,Baden-W�rttemberg,"2,103"
2020W40,Bayern,"2,648"
2020W40,Berlin,673
2020W40,Brandenburg,575
2020W40,Bremen,143
2020W40,Hamburg,311
2020W40,Hessen,"1,232"
2020W40,Mecklenburg-Vorpommern,414
2020W40,Niedersachsen,"1,789"
2020W40,Nordrhein-Westfalen,"3,693"
2020W40,Rheinland-Pfalz,878
2020W40,Saarland,262
2020W40,Sachsen,"1,006"
2020W40,Sachsen-Anhalt,638
2020W40,Schleswig-Holstein,698
2020W40,Th�ringen,551
2020W41,Germany (until 1990 former territory of the FRG),"17,501"
2020W41,Baden-W�rttemberg,"2,021"
2020W41,Bayern,"2,598"
2020W41,Berlin,688
2020W41,Brandenburg,602
2020W41,Bremen,143
2020W41,Hamburg,314
2020W41,Hessen,"1,254"
2020W41,Mecklenburg-Vorpommern,402
2020W41,Niedersachsen,"1,736"
2020W41,Nordrhein-Westfalen,"3,845"
2020W41,Rheinland-Pfalz,894
2020W41,Saarland,270
2020W41,Sachsen,947
2020W41,Sachsen-Anhalt,609
2020W41,Schleswig-Holstein,634
2020W41,Th�ringen,544
2020W42,Germany (until 1990 former territory of the FRG),"17,754"
2020W42,Baden-W�rttemberg,"1,998"
2020W42,Bayern,"2,541"
2020W42,Berlin,706
2020W42,Brandenburg,646
2020W42,Bremen,148
2020W42,Hamburg,337
2020W42,Hessen,"1,272"
2020W42,Mecklenburg-Vorpommern,400
2020W42,Niedersachsen,"1,783"
2020W42,Nordrhein-Westfalen,"3,865"
2020W42,Rheinland-Pfalz,842
2020W42,Saarland,260
2020W42,Sachsen,"1,061"
2020W42,Sachsen-Anhalt,664
2020W42,Schleswig-Holstein,675
2020W42,Th�ringen,556
2020W43,Germany (until 1990 former territory of the FRG),"18,588"
2020W43,Baden-W�rttemberg,"2,227"
2020W43,Bayern,"2,632"
2020W43,Berlin,717
2020W43,Brandenburg,673
2020W43,Bremen,151
2020W43,Hamburg,340
2020W43,Hessen,"1,342"
2020W43,Mecklenburg-Vorpommern,389
2020W43,Niedersachsen,"1,774"
2020W43,Nordrhein-Westfalen,"4,119"
2020W43,Rheinland-Pfalz,946
2020W43,Saarland,292
2020W43,Sachsen,"1,134"
2020W43,Sachsen-Anhalt,630
2020W43,Schleswig-Holstein,686
2020W43,Th�ringen,536
2020W44,Germany (until 1990 former territory of the FRG),"18,584"
2020W44,Baden-W�rttemberg,"2,18"
2020W44,Bayern,"2,685"
2020W44,Berlin,723
2020W44,Brandenburg,624
2020W44,Bremen,161
2020W44,Hamburg,314
2020W44,Hessen,"1,381"
2020W44,Mecklenburg-Vorpommern,402
2020W44,Niedersachsen,"1,821"
2020W44,Nordrhein-Westfalen,"4,098"
2020W44,Rheinland-Pfalz,912
2020W44,Saarland,247
2020W44,Sachsen,"1,212"
2020W44,Sachsen-Anhalt,617
2020W44,Schleswig-Holstein,631
2020W44,Th�ringen,576
2020W45,Germany (until 1990 former territory of the FRG),"19,007"
2020W45,Baden-W�rttemberg,"2,274"
2020W45,Bayern,"2,733"
2020W45,Berlin,740
2020W45,Brandenburg,632
2020W45,Bremen,147
2020W45,Hamburg,331
2020W45,Hessen,"1,375"
2020W45,Mecklenburg-Vorpommern,412
2020W45,Niedersachsen,"1,793"
2020W45,Nordrhein-Westfalen,"4,231"
2020W45,Rheinland-Pfalz,938
2020W45,Saarland,308
2020W45,Sachsen,"1,259"
2020W45,Sachsen-Anhalt,631
2020W45,Schleswig-Holstein,659
2020W45,Th�ringen,544
2020W46,Germany (until 1990 former territory of the FRG),"19,727"
2020W46,Baden-W�rttemberg,"2,284"
2020W46,Bayern,"2,878"
2020W46,Berlin,850
2020W46,Brandenburg,678
2020W46,Bremen,137
2020W46,Hamburg,359
2020W46,Hessen,"1,46"
2020W46,Mecklenburg-Vorpommern,440
2020W46,Niedersachsen,"1,853"
2020W46,Nordrhein-Westfalen,"4,235"
2020W46,Rheinland-Pfalz,"1,023"
2020W46,Saarland,298
2020W46,Sachsen,"1,333"
2020W46,Sachsen-Anhalt,654
2020W46,Schleswig-Holstein,676
2020W46,Th�ringen,569
2020W47,Germany (until 1990 former territory of the FRG),"20,182"
2020W47,Baden-W�rttemberg,"2,448"
2020W47,Bayern,"2,871"
2020W47,Berlin,793
2020W47,Brandenburg,669
2020W47,Bremen,156
2020W47,Hamburg,380
2020W47,Hessen,"1,444"
2020W47,Mecklenburg-Vorpommern,441
2020W47,Niedersachsen,"1,953"
2020W47,Nordrhein-Westfalen,"4,417"
2020W47,Rheinland-Pfalz,952
2020W47,Saarland,279
2020W47,Sachsen,"1,515"
2020W47,Sachsen-Anhalt,608
2020W47,Schleswig-Holstein,636
2020W47,Th�ringen,620
2020W48,Germany (until 1990 former territory of the FRG),"21,304"
2020W48,Baden-W�rttemberg,"2,565"
2020W48,Bayern,"3,088"
2020W48,Berlin,856
2020W48,Brandenburg,772
2020W48,Bremen,164
2020W48,Hamburg,384
2020W48,Hessen,"1,54"
2020W48,Mecklenburg-Vorpommern,466
2020W48,Niedersachsen,"1,954"
2020W48,Nordrhein-Westfalen,"4,507"
2020W48,Rheinland-Pfalz,"1,082"
2020W48,Saarland,284
2020W48,Sachsen,"1,655"
2020W48,Sachsen-Anhalt,691
2020W48,Schleswig-Holstein,641
2020W48,Th�ringen,655
2020W49,Germany (until 1990 former territory of the FRG),"22,604"
2020W49,Baden-W�rttemberg,"2,694"
2020W49,Bayern,"3,424"
2020W49,Berlin,964
2020W49,Brandenburg,805
2020W49,Bremen,174
2020W49,Hamburg,436
2020W49,Hessen,"1,659"
2020W49,Mecklenburg-Vorpommern,474
2020W49,Niedersachsen,"1,89"
2020W49,Nordrhein-Westfalen,"4,652"
2020W49,Rheinland-Pfalz,"1,155"
2020W49,Saarland,306
2020W49,Sachsen,"1,817"
2020W49,Sachsen-Anhalt,720
2020W49,Schleswig-Holstein,709
2020W49,Th�ringen,725
2020W50,Germany (until 1990 former territory of the FRG),"24,003"
2020W50,Baden-W�rttemberg,"2,862"
2020W50,Bayern,"3,618"
2020W50,Berlin,943
2020W50,Brandenburg,855
2020W50,Bremen,167
2020W50,Hamburg,393
2020W50,Hessen,"1,692"
2020W50,Mecklenburg-Vorpommern,466
2020W50,Niedersachsen,"2,166"
2020W50,Nordrhein-Westfalen,"4,87"
2020W50,Rheinland-Pfalz,"1,229"
2020W50,Saarland,311
2020W50,Sachsen,"2,1"
2020W50,Sachsen-Anhalt,798
2020W50,Schleswig-Holstein,747
2020W50,Th�ringen,786
2020W51,Germany (until 1990 former territory of the FRG),"24,724"
2020W51,Baden-W�rttemberg,"2,91"
2020W51,Bayern,"3,621"
2020W51,Berlin,"1,021"
2020W51,Brandenburg,976
2020W51,Bremen,162
2020W51,Hamburg,433
2020W51,Hessen,"1,84"
2020W51,Mecklenburg-Vorpommern,449
2020W51,Niedersachsen,"2,073"
2020W51,Nordrhein-Westfalen,"4,982"
2020W51,Rheinland-Pfalz,"1,163"
2020W51,Saarland,310
2020W51,Sachsen,"2,385"
2020W51,Sachsen-Anhalt,850
2020W51,Schleswig-Holstein,733
2020W51,Th�ringen,816
2020W52,Germany (until 1990 former territory of the FRG),"25,554"
2020W52,Baden-W�rttemberg,"2,95"
2020W52,Bayern,"3,817"
2020W52,Berlin,"1,03"
2020W52,Brandenburg,"1,07"
2020W52,Bremen,160
2020W52,Hamburg,404
2020W52,Hessen,"1,867"
2020W52,Mecklenburg-Vorpommern,508
2020W52,Niedersachsen,"2,171"
2020W52,Nordrhein-Westfalen,"5,006"
2020W52,Rheinland-Pfalz,"1,248"
2020W52,Saarland,292
2020W52,Sachsen,"2,438"
2020W52,Sachsen-Anhalt,947
2020W52,Schleswig-Holstein,746
2020W52,Th�ringen,900
2020W53,Germany (until 1990 former territory of the FRG),"25,497"
2020W53,Baden-W�rttemberg,"2,779"
2020W53,Bayern,"3,721"
2020W53,Berlin,"1,031"
2020W53,Brandenburg,"1,111"
2020W53,Bremen,160
2020W53,Hamburg,450
2020W53,Hessen,"1,861"
2020W53,Mecklenburg-Vorpommern,452
2020W53,Niedersachsen,"2,155"
2020W53,Nordrhein-Westfalen,"5,105"
2020W53,Rheinland-Pfalz,"1,233"
2020W53,Saarland,317
2020W53,Sachsen,"2,361"
2020W53,Sachsen-Anhalt,"1,003"
2020W53,Schleswig-Holstein,805
2020W53,Th�ringen,953
2021W01,Germany (until 1990 former territory of the FRG),"24,849"
2021W01,Baden-W�rttemberg,"2,772"
2021W01,Bayern,"3,614"
2021W01,Berlin,"1,041"
2021W01,Brandenburg,"1,049"
2021W01,Bremen,181
2021W01,Hamburg,451
2021W01,Hessen,"1,861"
2021W01,Mecklenburg-Vorpommern,507
2021W01,Niedersachsen,"2,164"
2021W01,Nordrhein-Westfalen,"4,881"
2021W01,Rheinland-Pfalz,"1,177"
2021W01,Saarland,355
2021W01,Sachsen,"2,07"
2021W01,Sachsen-Anhalt,981
2021W01,Schleswig-Holstein,804
2021W01,Th�ringen,941
2021W02,Germany (until 1990 former territory of the FRG),"24,503"
2021W02,Baden-W�rttemberg,"2,774"
2021W02,Bayern,"3,599"
2021W02,Berlin,931
2021W02,Brandenburg,"1,057"
2021W02,Bremen,158
2021W02,Hamburg,437
2021W02,Hessen,"1,807"
2021W02,Mecklenburg-Vorpommern,537
2021W02,Niedersachsen,"2,092"
2021W02,Nordrhein-Westfalen,"5,007"
2021W02,Rheinland-Pfalz,"1,223"
2021W02,Saarland,298
2021W02,Sachsen,"1,834"
2021W02,Sachsen-Anhalt,"1,007"
2021W02,Schleswig-Holstein,794
2021W02,Th�ringen,948
2021W03,Germany (until 1990 former territory of the FRG),"24,077"
2021W03,Baden-W�rttemberg,"2,751"
2021W03,Bayern,"3,44"
2021W03,Berlin,928
2021W03,Brandenburg,936
2021W03,Bremen,156
2021W03,Hamburg,463
2021W03,Hessen,"1,739"
2021W03,Mecklenburg-Vorpommern,575
2021W03,Niedersachsen,"2,167"
2021W03,Nordrhein-Westfalen,"4,941"
2021W03,Rheinland-Pfalz,"1,212"
2021W03,Saarland,333
2021W03,Sachsen,"1,709"
2021W03,Sachsen-Anhalt,"1,035"
2021W03,Schleswig-Holstein,850
2021W03,Th�ringen,842
2021W04,Germany (until 1990 former territory of the FRG),"22,645"
2021W04,Baden-W�rttemberg,"2,533"
2021W04,Bayern,"3,195"
2021W04,Berlin,822
2021W04,Brandenburg,864
2021W04,Bremen,148
2021W04,Hamburg,396
2021W04,Hessen,"1,679"
2021W04,Mecklenburg-Vorpommern,557
2021W04,Niedersachsen,"2,165"
2021W04,Nordrhein-Westfalen,"4,753"
2021W04,Rheinland-Pfalz,"1,12"
2021W04,Saarland,274
2021W04,Sachsen,"1,537"
2021W04,Sachsen-Anhalt,934
2021W04,Schleswig-Holstein,826
2021W04,Th�ringen,842
2021W05,Germany (until 1990 former territory of the FRG),"21,736"
2021W05,Baden-W�rttemberg,"2,381"
2021W05,Bayern,"3,061"
2021W05,Berlin,815
2021W05,Brandenburg,814
2021W05,Bremen,183
2021W05,Hamburg,416
2021W05,Hessen,"1,539"
2021W05,Mecklenburg-Vorpommern,560
2021W05,Niedersachsen,"2,179"
2021W05,Nordrhein-Westfalen,"4,551"
2021W05,Rheinland-Pfalz,"1,024"
2021W05,Saarland,318
2021W05,Sachsen,"1,467"
2021W05,Sachsen-Anhalt,868
2021W05,Schleswig-Holstein,778
2021W05,Th�ringen,782
2021W06,Germany (until 1990 former territory of the FRG),"20,932"
2021W06,Baden-W�rttemberg,"2,29"
2021W06,Bayern,"2,903"
2021W06,Berlin,790
2021W06,Brandenburg,791
2021W06,Bremen,166
2021W06,Hamburg,363
2021W06,Hessen,"1,505"
2021W06,Mecklenburg-Vorpommern,513
2021W06,Niedersachsen,"2,133"
2021W06,Nordrhein-Westfalen,"4,443"
2021W06,Rheinland-Pfalz,995
2021W06,Saarland,301
2021W06,Sachsen,"1,388"
2021W06,Sachsen-Anhalt,846
2021W06,Schleswig-Holstein,797
2021W06,Th�ringen,708
2021W07,Germany (until 1990 former territory of the FRG),"20,469"
2021W07,Baden-W�rttemberg,"2,241"
2021W07,Bayern,"2,917"
2021W07,Berlin,751
2021W07,Brandenburg,721
2021W07,Bremen,165
2021W07,Hamburg,405
2021W07,Hessen,"1,499"
2021W07,Mecklenburg-Vorpommern,477
2021W07,Niedersachsen,"2,061"
2021W07,Nordrhein-Westfalen,"4,411"
2021W07,Rheinland-Pfalz,966
2021W07,Saarland,322
2021W07,Sachsen,"1,262"
2021W07,Sachsen-Anhalt,765
2021W07,Schleswig-Holstein,819
2021W07,Th�ringen,687
2021W08,Germany (until 1990 former territory of the FRG),"18,953"
2021W08,Baden-W�rttemberg,"2,124"
2021W08,Bayern,"2,586"
2021W08,Berlin,723
2021W08,Brandenburg,690
2021W08,Bremen,159
2021W08,Hamburg,348
2021W08,Hessen,"1,366"
2021W08,Mecklenburg-Vorpommern,441
2021W08,Niedersachsen,"1,946"
2021W08,Nordrhein-Westfalen,"4,192"
2021W08,Rheinland-Pfalz,889
2021W08,Saarland,298
2021W08,Sachsen,"1,136"
2021W08,Sachsen-Anhalt,709
2021W08,Schleswig-Holstein,677
2021W08,Th�ringen,669
2021W09,Germany (until 1990 former territory of the FRG),"18,44"
2021W09,Baden-W�rttemberg,"2,088"
2021W09,Bayern,"2,558"
2021W09,Berlin,740
2021W09,Brandenburg,652
2021W09,Bremen,155
2021W09,Hamburg,353
2021W09,Hessen,"1,303"
2021W09,Mecklenburg-Vorpommern,439
2021W09,Niedersachsen,"1,827"
2021W09,Nordrhein-Westfalen,"4,081"
2021W09,Rheinland-Pfalz,864
2021W09,Saarland,251
2021W09,Sachsen,"1,101"
2021W09,Sachsen-Anhalt,707
2021W09,Schleswig-Holstein,675
2021W09,Th�ringen,646
2021W10,Germany (until 1990 former territory of the FRG),"18,609"
2021W10,Baden-W�rttemberg,"2,057"
2021W10,Bayern,"2,694"
2021W10,Berlin,677
2021W10,Brandenburg,676
2021W10,Bremen,145
2021W10,Hamburg,362
2021W10,Hessen,"1,324"
2021W10,Mecklenburg-Vorpommern,464
2021W10,Niedersachsen,"1,884"
2021W10,Nordrhein-Westfalen,"4,034"
2021W10,Rheinland-Pfalz,880
2021W10,Saarland,245
2021W10,Sachsen,"1,15"
2021W10,Sachsen-Anhalt,689
2021W10,Schleswig-Holstein,714
2021W10,Th�ringen,614
2021W11,Germany (until 1990 former territory of the FRG),"18,336"
2021W11,Baden-W�rttemberg,"2,033"
2021W11,Bayern,"2,669"
2021W11,Berlin,701
2021W11,Brandenburg,677
2021W11,Bremen,155
2021W11,Hamburg,326
2021W11,Hessen,"1,292"
2021W11,Mecklenburg-Vorpommern,404
2021W11,Niedersachsen,"1,908"
2021W11,Nordrhein-Westfalen,"3,855"
2021W11,Rheinland-Pfalz,939
2021W11,Saarland,247
2021W11,Sachsen,"1,073"
2021W11,Sachsen-Anhalt,692
2021W11,Schleswig-Holstein,735
2021W11,Th�ringen,630
2021W12,Germany (until 1990 former territory of the FRG),"18,395"
2021W12,Baden-W�rttemberg,"2,13"
2021W12,Bayern,"2,635"
2021W12,Berlin,677
2021W12,Brandenburg,640
2021W12,Bremen,169
2021W12,Hamburg,333
2021W12,Hessen,"1,316"
2021W12,Mecklenburg-Vorpommern,431
2021W12,Niedersachsen,"1,78"
2021W12,Nordrhein-Westfalen,"4,066"
2021W12,Rheinland-Pfalz,858
2021W12,Saarland,243
2021W12,Sachsen,"1,126"
2021W12,Sachsen-Anhalt,688
2021W12,Schleswig-Holstein,653
2021W12,Th�ringen,650
2021W13,Germany (until 1990 former territory of the FRG),"18,495"
2021W13,Baden-W�rttemberg,"2,068"
2021W13,Bayern,"2,73"
2021W13,Berlin,689
2021W13,Brandenburg,659
2021W13,Bremen,136
2021W13,Hamburg,338
2021W13,Hessen,"1,313"
2021W13,Mecklenburg-Vorpommern,437
